ID,stamp_ID,visitedAt,createdAt,createdBy
96ca27c2-d9c2-44cf-9eda-8a0044530390,4dee5fb8-484a-4eb3-810e-6ecc65bd336e,,2024-06-21T18:28:37.341Z,Kevin
08ffbe54-fbc1-49f0-a8ad-3148574c23e8,b40daef2-e28c-46e7-8f1e-ad50d1d574f9,,2024-06-21T18:28:37.341Z,Kevin
753c5712-79f0-4836-9753-9c5863215b1c,bf6e1ada-fd3d-4031-b9e1-d8f6600c484d,,2024-06-21T18:28:37.341Z,Kevin
514e2b36-4b16-48ef-96e5-24f60537f16b,b6dc8f08-3d7e-4ca0-8470-139e25953b2c,,2024-06-21T18:28:37.341Z,Kevin
e4cf6525-76f2-460d-a08d-9c4b86a413a2,357b8679-27c6-4a7f-98db-37da1b4a13d6,,2024-06-21T18:28:37.341Z,Kevin
4e01acfc-8043-4765-895c-97c33062f12f,dae9c271-8417-40b3-b79e-9a47902c0974,,2024-06-21T18:28:37.341Z,Kevin
1037e198-c93a-4fd3-947f-9f504dce16de,c7efeaf4-9519-4309-b72e-dc272a455de7,,2024-06-21T18:28:37.341Z,Kevin
045296b9-a696-4d48-adbf-47d36d6456a6,35d07a92-1ff8-4f56-8d61-bd4dd8284b6c,,2024-06-21T18:28:37.341Z,Kevin
0032189b-c55c-4aed-8c68-0fcf0de46c80,c9439ceb-4df7-4e29-9951-52a740bd8caf,,2024-06-21T18:28:37.341Z,Kevin
61789064-3c81-4c66-9647-2afa81cc2167,0deda842-f7b9-40f6-a0e6-f5492cc4d0a5,,2024-06-21T18:28:37.341Z,Kevin
54023db1-c613-4d34-a967-41352c4dc042,b3173e89-bc45-4079-a5c1-7d31bfc336c0,,2024-06-21T18:28:37.341Z,Kevin
e5b036be-8810-4478-8d3f-facf0196d1fd,f3a83e04-181f-41fa-813f-854dd9d1a5c9,,2024-06-21T18:28:37.341Z,Kevin
0c609667-487e-4570-af81-0991180977ce,7561f72d-d560-4a26-88eb-74b1c3db2a07,,2024-06-21T18:28:37.341Z,Kevin
25796298-136c-4e6f-8f0d-4126573b37b7,4f6c1909-1b45-433f-ac11-959397f3e116,,2024-06-21T18:28:37.341Z,Kevin
db067b26-42b1-425e-9418-01e67bcacca6,c36821de-ddd2-42df-b418-264b45c64bc8,,2024-06-21T18:28:37.341Z,Kevin
90e2b149-ff86-4ba2-96fe-795ae983726a,36bf6521-a867-4d52-9d69-b9785a62e8fa,,2024-06-21T18:28:37.341Z,Kevin
5c037729-6945-4c3c-a793-c739e201aff5,5bef5245-62af-4868-8586-77c5f6ce50f2,,2024-06-21T18:28:37.341Z,Kevin
70ea4791-c7bc-48f0-b371-f904f58e0fa0,73d4dd3b-a292-4e48-a395-033c96b37cd6,,2024-06-21T18:28:37.341Z,Kevin
36f90f81-0339-44ca-92ed-f154fa1603cf,36ea30c0-c178-495b-a534-45de75f972ba,,2024-06-21T18:28:37.341Z,Kevin
842cbc6a-2bc8-4e0f-8910-eb11c02cd68b,262523ab-7c1e-4616-b0df-c732587ec4e8,,2024-06-21T18:28:37.341Z,Kevin
20ef2ba2-3ed9-4d8f-ae66-0ccbf5dd80a3,44716bae-cd36-4ebe-a943-76c2db7ec0b6,,2024-06-21T18:28:37.341Z,Kevin
cadc694d-301f-46f3-ad1a-5aae5475019e,0259ff01-4856-47d9-83d8-5cccdeba0a91,,2024-06-21T18:28:37.341Z,Kevin
3cd51570-457e-4ef6-9954-85c09458d1b6,5274117e-916a-4e73-8221-fa62aaa5643f,,2024-06-21T18:28:37.341Z,Kevin
a8969d30-89ff-4b8b-a985-f806d896fd77,04d2775a-3df1-4b04-b1bd-f32a58dfc192,,2024-06-21T18:28:37.341Z,Kevin
c4171466-c1b4-44cd-a977-2f0247387407,1be30fdf-4daf-4560-b7df-fa6cc8f7dc56,,2024-06-21T18:28:37.341Z,Kevin
6c0eb481-aa16-4e4b-ad76-101d37a09149,2753b50b-0c98-476d-9259-b48ec78c6f11,,2024-06-21T18:28:37.341Z,Kevin
9fe0ebfb-432a-4e0f-a4e6-ac3c8143b33b,0212f2ce-c48f-4072-b6de-d2e56e9cd9a8,,2024-06-21T18:28:37.341Z,Kevin
c31d007c-dea2-45f6-b121-1a52c4264adc,f0660015-19dc-48f7-9a51-1f5507a1b331,,2024-06-21T18:28:37.341Z,Kevin
3dcf0673-92e2-4b12-a6df-749e21f5bdc5,9d961980-aac4-4dc3-bd27-0c3d5635ba87,,2024-06-21T18:28:37.341Z,Kevin
2abe0fc4-87d5-49ac-ac78-e383738b7257,2428ba88-dfb1-4ec8-aa7b-52255e8e97b6,,2024-06-21T18:28:37.341Z,Kevin
60257a63-13d0-4a34-97e1-41249754f84d,e960062e-7707-46c1-8638-a6d82216dd8a,,2024-06-21T18:28:37.341Z,Kevin
e99c5ac6-e48e-4198-b7c9-2875d22e6865,38bdea78-045d-420d-b589-aacb19447a7e,,2024-06-21T18:28:37.341Z,Kevin
16c54cf0-1c2f-423b-b330-3eb4073118aa,e960062e-7707-46c1-8638-a6d82216dd8a,,2024-06-21T18:28:37.341Z,Kevin
6704ceed-aae2-4366-9003-161d677d1940,95d9e3b7-f687-4df9-b231-58b5debdab89,,2024-06-21T20:58:18.900Z,Tris
69660a32-a0b7-4639-b2b8-51c217413c87,bebf5cd4-e427-4297-a490-0730968690c2,,2024-06-24T13:18:31.064Z,Kevin
f336a095-c324-433f-9ed9-7150d35916ee,a08ce1e4-1d3f-4806-92f0-cb5303413938,,2024-06-24T13:18:31.064Z,Kevin
e7939612-5d71-430a-940a-f9919b989992,3226d056-e0fc-4757-a726-eaf9df6ada1f,,2024-06-24T13:18:31.064Z,Kevin
ad3c9f9d-adb2-41af-a8cc-265ca1305837,5c901711-34a9-49b7-bd44-edcf4ea51768,,2024-06-24T13:18:31.064Z,Kevin
ddff1a12-9b0c-46f0-bd10-d857fb426520,75e72933-439d-4adb-b11d-aceba705fc2b,,2024-06-24T13:18:31.064Z,Kevin
ede10d0a-d835-4111-be40-c21d39c25778,2372a32c-1e6b-40d3-a600-839ec7b983cb,,2024-06-24T13:18:31.064Z,Kevin
53a8e1ab-ee77-47b1-9677-d36c92419700,250b23b7-89d9-4e63-ab54-7ca98717eb6d,,2024-06-24T13:18:31.064Z,Kevin
ba1d424e-1daf-4910-9b2c-a1e28abc75d1,0fbaff1e-6801-4f94-ab56-c4a289e27eef,,2024-06-24T13:18:31.064Z,Kevin
baf539d1-683c-4a91-9876-0810ef93b4e8,18ae3d38-eab6-4fa5-94be-ff6ad5dbb6f5,,2024-06-24T13:18:31.064Z,Kevin
2f4e1a25-f46c-406f-862e-4b5e3b22c04f,3358e743-e7db-4b44-83b4-26de728e0e4b,,2024-06-24T13:18:31.064Z,Kevin
9853c4cb-0a39-404a-b014-41d0bc63fd08,4935fc0e-1fc9-41ee-846d-ba326276b33d,,2024-06-24T13:18:31.064Z,Kevin
2eb85be1-75bd-4015-9022-37becb09849a,5dc5ecf7-22c2-46ac-8208-a5ca4fee0753,,2024-06-24T13:18:31.064Z,Kevin
be889714-a83d-4e02-80d3-af449507ed12,1a2ed148-39a5-468d-8067-4f4a8fa595ba,,2024-06-24T13:18:31.064Z,Kevin
9ba6f7d1-5709-47d2-9ca8-23fe0731b15b,8f6f9510-a831-48ea-b10c-7a0b3e28bf30,,2024-06-24T13:18:31.064Z,Kevin
bb425daf-9b90-4c14-a04c-e330f5d8618f,2f6fc86d-458a-4a7a-9f1c-2e13c46d85ce,,2024-06-24T13:18:31.064Z,Kevin
0e45d018-bc95-4285-92f3-b9efc8e9b3c0,5e6311d1-2c43-4737-8635-5df5487eec2a,,2024-06-24T13:18:31.064Z,Kevin
571a03b3-bacd-4dc2-aba1-d667719276e7,c0695484-4b5e-4be0-8d1b-bd068ad85416,,2024-06-24T13:18:31.064Z,Kevin
49d28500-3d21-4456-ac31-629569670d20,55f558e0-c0ac-40f0-b624-d6320db7b459,,2024-06-24T13:18:31.064Z,Kevin
a15a67eb-9885-40f8-ab01-abcd57a74480,e9fc7042-7314-48aa-bddb-2310f0e3c295,,2024-06-24T13:18:31.064Z,Kevin
9f433bb1-147c-4f8b-be15-fde5a6f775dd,8fc838b6-297f-462b-9eb2-3d1e0bbd8b9c,,2024-06-24T13:18:31.064Z,Kevin
dc891f75-2b4b-4f8e-90a6-bb309ec6d891,09a53a32-3574-4aa4-962b-7a9ea851b01e,,2024-06-24T13:18:31.064Z,Kevin
c5ee604b-beb0-4c18-a5d3-ff2d6d83da86,ccac44be-7bdd-4546-ae9e-9c88732b2f60,,2024-06-24T13:18:31.064Z,Kevin
b85fbb19-b55c-4e94-afd0-53475bb81403,1e07f3bf-a064-454b-9a08-9927a4ef8240,,2024-06-24T13:18:31.064Z,Kevin
e067fe24-88de-4fcd-b9d6-9a4240b34eab,c48da5d2-7aa9-4af4-a28a-8a1fefd4e0fd,,2024-06-24T13:18:31.064Z,Kevin
2b05c7cd-de68-4834-96de-78de2e8f89f1,e37c7429-1243-48c6-a6b5-db07edb8c419,,2024-06-24T13:18:31.064Z,Kevin
4767d813-d6a8-4bf2-a8b3-936933b0c841,ce3f9309-37b7-46cc-be9b-e5581069a818,,2024-06-24T13:18:31.064Z,Kevin
a52529c1-e272-49f1-bb37-97905123a015,b028e272-9941-44d8-a4e9-e904bd4cd76c,,2024-06-24T13:18:31.064Z,Kevin
41426b19-7184-4793-891d-b2c8f6ae4b7b,8b7e90d1-6159-4358-8d85-fe2b21002b48,,2024-06-24T13:18:31.064Z,Kevin
4bf48ae4-8b84-4387-8c44-f68773267435,35698499-e7b8-402d-ae79-f563eaee3641,,2024-06-24T13:18:31.064Z,Kevin
09d0ccd3-bb68-43e5-8b9d-c666cf48e3b9,7ad39d20-46b0-4984-85cd-30942561eab7,,2024-06-24T13:18:31.064Z,Kevin
884df7f2-9453-431c-85e2-eb7e26ca87aa,3ae7fdf1-d5fa-4f03-9fb7-89ae52a20c96,,2024-06-24T13:18:31.064Z,Kevin
dd0c95f3-b9bd-4587-ac8f-623c6eb68809,7b06efbc-f189-4108-a0d4-9ba98add822e,,2024-06-24T13:18:31.064Z,Kevin
ee556e7e-dbcf-41c1-91a8-397b9ba0dac0,8c2b8133-c582-4989-b8fb-574066c78e65,,2024-06-24T13:18:31.064Z,Kevin
dcc7f140-695d-418b-b2a6-ffcb08033a4f,501e3727-741b-42af-8c1b-58740abfb6db,,2024-06-24T13:18:31.064Z,Kevin
c668663e-9d4b-40db-8963-a0d2bd5a9d65,0ef5fa0f-f4b2-4980-9f97-40c7c2dd5270,,2024-06-24T13:18:31.064Z,Kevin
e9fdbf50-93f1-496c-a8df-2ce8dfc41826,3b8f9f10-9894-45f3-8b57-9a9b25df20f5,,2024-06-24T13:18:31.064Z,Kevin
54502837-9117-45c8-beb7-5ab53e138770,336c71aa-c352-4191-b54c-afe53a8584e9,,2024-06-24T13:18:31.064Z,Kevin
c51568be-6a21-41ed-a2d3-e43bbbaa1dd6,1c511fdb-0d41-4fcf-9adc-f26a958ee444,,2024-06-24T13:18:31.064Z,Kevin
cba7f931-b12d-4c52-a953-cf1bf9929302,f5467328-5bf9-4b36-8636-f74e8aace33f,,2024-06-24T13:18:31.064Z,Kevin
851a15b7-1e58-4a73-909c-8fbaca656b13,10f4a936-d821-47ef-8c61-24a958b39b63,,2024-06-24T13:18:31.064Z,Kevin
f3504ff4-5883-4dfc-a77f-0b731e12b630,25b59ec4-3d95-45c8-a62e-0c7f6c1a14ee,,2024-06-24T13:18:31.064Z,Kevin
1ceca2e2-503a-4705-91ea-0c66eb50fd70,309ae0f7-08ce-4b39-88ee-4e457cfe56bf,,2024-06-24T13:18:31.064Z,Kevin
f06a9e30-aef1-437d-b2d3-74d5fd751a2b,ba46e59a-6438-44db-a364-f830b1485ec7,,2024-06-24T13:18:31.064Z,Kevin
336e6368-3d8c-4b78-b8f4-060cd9382841,11773905-bc38-488c-a26b-24f9219e5ad2,,2024-06-24T13:18:31.064Z,Kevin
8478b2a8-414e-489f-896f-a5edcb41d827,8d6a69ad-5b1c-4465-83b6-578c330499e4,,2024-06-24T13:18:31.064Z,Kevin
a61b624b-1194-48d2-a86f-6b40f97a4678,5a45e39c-bb23-4e2a-bd3a-34aac64906dc,,2024-06-24T13:18:31.064Z,Kevin
0d02f9f7-2d72-4c72-a2df-e1f000bf2e0d,0e3c0617-ae24-4128-971d-b0d2ac50b063,,2024-06-24T13:18:31.064Z,Kevin
902e6963-a0cd-4a89-ad3c-130c0e347f57,d68cbd57-f23e-44e7-9618-0bbee7e10294,,2024-06-24T13:18:31.064Z,Kevin
6f32955e-2ef7-4a6b-be64-1d1d569f8e80,5492c96c-e2f1-4b75-b746-53858bf3d97a,,2024-06-24T13:18:31.064Z,Kevin
b17cf887-41f8-4d0b-ac20-902601f6ba3c,47beb885-aaca-40c5-86a9-109dd40061f7,,2024-06-24T13:18:31.064Z,Kevin
590df4da-7000-4728-8acc-505f2aa07a29,32b374ec-f5a6-4297-9f8d-c537f2eadabf,,2024-06-24T13:18:31.064Z,Kevin
6103bd19-1c72-4c21-b0b9-71d44070f9ae,103c2b60-d442-4a0d-a284-cf54e1a90cc2,,2024-06-24T13:18:31.064Z,Kevin
4857691f-a6b0-4021-933d-0476e6a94a42,f9bbaab7-2b38-4c78-b1a0-416c82a3f68b,,2024-06-24T13:18:31.064Z,Kevin
cc2912fa-7d0c-43ee-8cfa-5b6c263d2581,679f8552-6e52-4ebd-a8db-cf155e4e6452,,2024-06-24T13:18:31.064Z,Kevin
039b9a0e-5a45-4b4d-b72f-cab60c1e8e65,18f6a83a-692c-482e-ad3a-1ab2b902b2ba,,2024-06-24T13:18:31.064Z,Kevin
36dc7cc8-4bee-4cdc-a00e-cd2c23cbae5d,c00e3e37-33ee-469f-9669-6566e5ae3a9f,,2024-06-24T13:18:31.064Z,Kevin
1c6e2a0f-a41c-4ed2-aa1f-892bad1bd2d9,1849af12-4be7-446c-a36d-a76f378973d5,,2024-06-24T13:18:31.064Z,Kevin
0256950a-97b1-417e-bbfc-e27460330345,4dee5fb8-484a-4eb3-810e-6ecc65bd336e,,2024-06-24T13:18:31.064Z,Kevin
737714d9-ba3d-4e30-a0df-926f2b7fe439,b40daef2-e28c-46e7-8f1e-ad50d1d574f9,,2024-06-24T13:18:31.064Z,Kevin
ad10fd8b-ff3e-4d49-93d4-79426adf4023,bf6e1ada-fd3d-4031-b9e1-d8f6600c484d,,2024-06-24T13:18:31.064Z,Kevin
7b3c528a-01e8-4b53-8c7f-bf08698789ef,b6dc8f08-3d7e-4ca0-8470-139e25953b2c,,2024-06-24T13:18:31.064Z,Kevin
fdc36f20-f2a6-4727-9626-da1db986c5a1,357b8679-27c6-4a7f-98db-37da1b4a13d6,,2024-06-24T13:18:31.064Z,Kevin
0d0625df-9638-43b0-b316-1745a0487244,dae9c271-8417-40b3-b79e-9a47902c0974,,2024-06-24T13:18:31.064Z,Kevin
81c757c6-4b01-4b19-a82a-f03afca198b6,c7efeaf4-9519-4309-b72e-dc272a455de7,,2024-06-24T13:18:31.064Z,Kevin
43fedb66-cc40-4ed5-8ad1-c552ad388c3a,35d07a92-1ff8-4f56-8d61-bd4dd8284b6c,,2024-06-24T13:18:31.064Z,Kevin
a466966a-1f8e-4bfa-95bf-def68ecab562,c9439ceb-4df7-4e29-9951-52a740bd8caf,,2024-06-24T13:18:31.064Z,Kevin
7760325d-8f10-462a-bb6a-26a0adf820be,0deda842-f7b9-40f6-a0e6-f5492cc4d0a5,,2024-06-24T13:18:31.064Z,Kevin
7a8dd415-c1ac-4ecf-88e7-423760bbd671,b3173e89-bc45-4079-a5c1-7d31bfc336c0,,2024-06-24T13:18:31.064Z,Kevin
02c3f665-bb51-44d6-913a-d78e8593acfb,f3a83e04-181f-41fa-813f-854dd9d1a5c9,,2024-06-24T13:18:31.064Z,Kevin
5eb9aaf0-46df-42c7-b020-406d9a5e242a,7561f72d-d560-4a26-88eb-74b1c3db2a07,,2024-06-24T13:18:31.064Z,Kevin
3a1abd0a-ebca-4445-9375-39eda5dda9b6,4f6c1909-1b45-433f-ac11-959397f3e116,,2024-06-24T13:18:31.064Z,Kevin
1218476b-bc4f-4eac-a295-e1d28a7b5931,c36821de-ddd2-42df-b418-264b45c64bc8,,2024-06-24T13:18:31.064Z,Kevin
15ad59fe-052e-4b8b-9c11-dbda78d91c4e,36bf6521-a867-4d52-9d69-b9785a62e8fa,,2024-06-24T13:18:31.064Z,Kevin
45df5fef-09e5-4a24-8eeb-8011c167a69f,5bef5245-62af-4868-8586-77c5f6ce50f2,,2024-06-24T13:18:31.064Z,Kevin
f0290993-636d-40d1-9ed3-4d353ff1933b,73d4dd3b-a292-4e48-a395-033c96b37cd6,,2024-06-24T13:18:31.064Z,Kevin
e5fb127e-9b1b-4ef5-b639-e90e51dc6dc3,36ea30c0-c178-495b-a534-45de75f972ba,,2024-06-24T13:18:31.064Z,Kevin
a15302ad-565e-44f5-8f1b-1de95166e056,262523ab-7c1e-4616-b0df-c732587ec4e8,,2024-06-24T13:18:31.064Z,Kevin
faa58105-5110-4c4e-ac8a-a8e81c632641,44716bae-cd36-4ebe-a943-76c2db7ec0b6,,2024-06-24T13:18:31.064Z,Kevin
78c8e060-f8eb-4f1d-905a-37cb7e4adee1,0259ff01-4856-47d9-83d8-5cccdeba0a91,,2024-06-24T13:18:31.064Z,Kevin
208397aa-2fdf-467f-8091-5eaa4ded03a0,5274117e-916a-4e73-8221-fa62aaa5643f,,2024-06-24T13:18:31.064Z,Kevin
dc88c4c6-52af-4f5a-a839-85722f23d6f1,04d2775a-3df1-4b04-b1bd-f32a58dfc192,,2024-06-24T13:18:31.064Z,Kevin
7fe82db9-2a87-42ba-a973-b0401befe914,1be30fdf-4daf-4560-b7df-fa6cc8f7dc56,,2024-06-24T13:18:31.064Z,Kevin
eeb61350-2ff3-4121-98fd-41af6ab5aa2a,2753b50b-0c98-476d-9259-b48ec78c6f11,,2024-06-24T13:18:31.064Z,Kevin
066309ff-f8e3-4a02-b28a-cbd6d724fa65,0212f2ce-c48f-4072-b6de-d2e56e9cd9a8,,2024-06-24T13:18:31.064Z,Kevin
065e857e-1780-4a98-8fed-6b8cc8d4d414,f0660015-19dc-48f7-9a51-1f5507a1b331,,2024-06-24T13:18:31.064Z,Kevin
02b4cd02-3521-4eb0-9551-6404388c08ed,9d961980-aac4-4dc3-bd27-0c3d5635ba87,,2024-06-24T13:18:31.064Z,Kevin
25baf50f-13a6-4128-a2bc-ccf8c8f559c7,2428ba88-dfb1-4ec8-aa7b-52255e8e97b6,,2024-06-24T13:18:31.064Z,Kevin
54e008ed-cabd-42d4-8893-63b7f00a25af,e960062e-7707-46c1-8638-a6d82216dd8a,,2024-06-24T13:18:31.064Z,Kevin
970d26c9-6c06-43b9-8ed3-e1252aebcd2b,38bdea78-045d-420d-b589-aacb19447a7e,,2024-06-24T13:18:31.064Z,Kevin
